Order ID,Order Time,Restaurant,Restaurant Rating,Cuisine,Customer ID,Customer Location,Delivery Address,Number of Items,Order Amount,Discount Applied,Taxes,Final Amount,Tip Given,Delivery Partner ID,Delivery Partner Name,Estimated Time (mins),Actual Delivery Time (mins),Distance (km),Payment Method,Payment Status,Order Status,Cancellation Reason,Customer Rating,Review Comments
70889856,29:33.1,Subway,4.1,Indian,CUST5270,Hyderabad,"47, Hyderabad Street, Hyderabad",2,534.91,162.89,26.75,398.77,0,DP0005,Anil,57,55,4.49,Cash on Delivery,Success,Pending,,,
0ad49d41,45:33.1,Domino's,4.2,Italian,CUST9766,Delhi,"33, Delhi Street, Delhi",4,1040.25,70.14,52.01,1022.12,0,DP0004,Anil,18,15,3.85,Wallet,Pending,Cancelled,Customer Canceled,,
c78d0d53,17:33.1,Burger King,2.6,Thai,CUST1366,Bangalore,"78, Bangalore Street, Bangalore",3,565.58,48.04,28.28,545.82,0,DP0010,Neha,19,22,6.92,Credit Card,Pending,Pending,,,
4909c813,47:33.1,Biryani Blues,4.8,Thai,CUST1207,Pune,"79, Pune Street, Pune",3,712.91,137.84,35.65,610.72,0,DP0039,Suresh,29,35,5.78,Debit Card,Failed,Delivered,,2.2,Not satisfied
a8f13569,04:33.1,McDonald's,3.7,Thai,CUST3540,Ahmedabad,"37, Ahmedabad Street, Ahmedabad",8,1143.93,193.17,57.2,1007.96,46.86,DP0011,Anil,59,63,8.92,Credit Card,Failed,Pending,,,
6a53c4f5,00:33.1,Burger King,3.5,Indian,CUST5620,Hyderabad,"15, Hyderabad Street, Hyderabad",3,347.76,88.06,17.39,277.09,0,DP0037,Rahul,54,57,2.03,Debit Card,Pending,Cancelled,Delivery Delayed,,
9c158b4d,59:33.1,KFC,2.5,Fast Food,CUST6807,Mumbai,"83, Mumbai Street, Mumbai",7,338.55,47.66,16.93,307.82,0,DP0040,Neha,16,18,7.66,Debit Card,Pending,Cancelled,Delivery Delayed,,
a32db6b8,56:33.1,Burger King,3.8,Thai,CUST2823,Mumbai,"56, Mumbai Street, Mumbai",10,288.66,158.14,14.43,144.95,0,DP0006,Neha,30,35,5.8,Debit Card,Pending,Pending,,,
6c3732a5,51:33.1,McDonald's,3,Indian,CUST3922,Ahmedabad,"89, Ahmedabad Street, Ahmedabad",7,743.39,188.65,37.17,591.91,0,DP0020,Amit,52,56,8.28,UPI,Failed,Delivered,,3.2,
b3a65317,17:33.1,McDonald's,2.7,Mexican,CUST1426,Pune,"33, Pune Street, Pune",8,493.68,0.15,24.68,518.21,68.19,DP0002,Anil,45,45,2.94,Cash on Delivery,Pending,Cancelled,Customer Canceled,,
77d18300,10:33.1,Burger King,3,Fast Food,CUST8214,Ahmedabad,"62, Ahmedabad Street, Ahmedabad",4,855.78,38.62,42.79,859.95,55.14,DP0025,Amit,48,43,9.31,Cash on Delivery,Success,Cancelled,,,
6a2ffad3,36:33.1,Burger King,2.4,Indian,CUST5634,Ahmedabad,"62, Ahmedabad Street, Ahmedabad",6,154.89,33.91,7.74,128.72,0,DP0027,Kavita,36,31,2.08,Cash on Delivery,Pending,Delivered,,4.7,Late delivery
aafc3b7d,30:33.1,Haldiram's,2.4,Fast Food,CUST5445,Hyderabad,"53, Hyderabad Street, Hyderabad",6,1024.82,109.65,51.24,966.41,0,DP0033,Amit,45,52,9.95,Wallet,Failed,Cancelled,Restaurant Unavailable,,
d7e38f4d,36:33.1,Burger King,2.9,Chinese,CUST9669,Ahmedabad,"92, Ahmedabad Street, Ahmedabad",3,847.68,159.54,42.38,730.52,0,DP0016,Anil,57,64,1.11,Wallet,Success,Pending,,,
a5855b23,15:33.1,Burger King,4.1,Thai,CUST8276,Pune,"96, Pune Street, Pune",6,1335.99,74.75,66.8,1328.04,10.16,DP0002,Amit,41,48,7.61,Debit Card,Success,Pending,,,
3867d736,51:33.1,Burger King,4.6,Dessert,CUST1322,Chennai,"99, Chennai Street, Chennai",1,227.77,149.7,11.39,89.46,97.48,DP0041,Rahul,57,62,5.21,Wallet,Success,Pending,,,
b1766078,22:33.1,McDonald's,2.3,Italian,CUST9491,Delhi,"52, Delhi Street, Delhi",9,863.36,85.34,43.17,821.19,96.25,DP0013,Anil,51,46,1.19,Credit Card,Pending,Pending,,,
3ee42d96,39:33.1,Subway,3.9,Dessert,CUST5060,Pune,"91, Pune Street, Pune",3,162.05,125.87,8.1,44.28,0,DP0018,Priya,16,25,8.76,Cash on Delivery,Pending,Cancelled,Customer Canceled,,
3cc901a1,34:33.1,Burger King,4.8,Mexican,CUST5908,Ahmedabad,"44, Ahmedabad Street, Ahmedabad",8,523.86,153.37,26.19,396.68,0,DP0049,Suresh,57,61,8.35,Credit Card,Failed,Delivered,,3.7,Not satisfied
c6ed0bbc,44:33.1,McDonald's,4.1,Indian,CUST6825,Delhi,"59, Delhi Street, Delhi",1,509.45,148.9,25.47,386.02,0,DP0028,Suresh,52,52,9.15,Cash on Delivery,Success,Cancelled,Delivery Delayed,,
d17152e1,34:33.1,Burger King,3.3,Mexican,CUST9739,Ahmedabad,"59, Ahmedabad Street, Ahmedabad",2,219.39,110.97,10.97,119.39,24.31,DP0034,Priya,58,67,5.94,Wallet,Failed,Cancelled,Restaurant Unavailable,,
f03e66cb,02:33.1,KFC,3.5,Italian,CUST1241,Bangalore,"79, Bangalore Street, Bangalore",4,1175.31,106.13,58.77,1127.95,15.38,DP0003,Neha,49,54,1.35,Debit Card,Pending,Cancelled,Delivery Delayed,,
9b3500ec,19:33.1,Pizza Hut,3.3,Thai,CUST7435,Hyderabad,"45, Hyderabad Street, Hyderabad",3,828.04,105.95,41.4,763.49,0,DP0036,Amit,17,13,5.61,Cash on Delivery,Success,Pending,,,
64ed3e8e,54:33.1,Biryani Blues,4.1,Fast Food,CUST1616,Delhi,"39, Delhi Street, Delhi",2,1340.6,57.45,67.03,1350.18,0,DP0012,Anil,41,49,4.26,Credit Card,Pending,Delivered,,2.1,Late delivery
c445ecfb,48:33.1,Subway,4.3,Mexican,CUST2585,Hyderabad,"2, Hyderabad Street, Hyderabad",8,578.77,107.59,28.94,500.12,0,DP0037,Suresh,24,20,7.66,UPI,Failed,Delivered,,2.9,Tasty & fresh
abba3a28,48:33.1,Domino's,3.6,Thai,CUST6506,Kolkata,"81, Kolkata Street, Kolkata",7,900.36,42.73,45.02,902.65,0,DP0014,Kavita,45,46,3.02,UPI,Pending,Cancelled,Delivery Delayed,,
5ee1df7f,12:33.1,Haldiram's,2.8,Dessert,CUST1242,Hyderabad,"81, Hyderabad Street, Hyderabad",3,186.32,94.19,9.32,101.45,0,DP0044,Amit,34,29,7.83,UPI,Pending,Delivered,,4.4,Excellent service
8409eb2b,06:33.1,Burger King,2.9,Italian,CUST4716,Pune,"51, Pune Street, Pune",5,1179.85,106.01,58.99,1132.83,0,DP0018,Neha,17,15,7.84,Debit Card,Failed,Cancelled,Customer Canceled,,
d1080ecc,07:33.1,Pizza Hut,2.8,Indian,CUST3436,Kolkata,"89, Kolkata Street, Kolkata",1,368.75,17.71,18.44,369.48,0,DP0003,Anil,19,29,4.16,UPI,Failed,Pending,,,
e86f3d72,08:33.1,Haldiram's,2.5,Mexican,CUST3239,Chennai,"97, Chennai Street, Chennai",3,354.49,108.29,17.72,263.92,9,DP0037,Anil,30,34,6.79,UPI,Failed,Pending,,,
acddd03d,56:33.1,Haldiram's,3.3,Chinese,CUST9992,Ahmedabad,"44, Ahmedabad Street, Ahmedabad",3,154.16,112.77,7.71,49.1,0,DP0020,Anil,19,21,6.24,Debit Card,Failed,Delivered,,1.4,Late delivery
6ec0e920,42:33.1,Burger King,4.1,Indian,CUST3524,Ahmedabad,"42, Ahmedabad Street, Ahmedabad",1,1377.51,35.02,68.88,1411.37,0,DP0033,Priya,28,25,9.09,UPI,Success,Delivered,,2.8,
62852261,45:33.1,Pizza Hut,3,Fast Food,CUST9304,Pune,"46, Pune Street, Pune",10,1276.54,66.87,63.83,1273.5,0,DP0005,Neha,59,56,2.55,UPI,Success,Pending,,,
47b4af42,54:33.1,Pizza Hut,4.4,Italian,CUST6147,Pune,"58, Pune Street, Pune",4,250.67,56.72,12.53,206.48,0,DP0050,Priya,23,20,7.16,Wallet,Pending,Cancelled,Restaurant Unavailable,,
d7448c17,59:33.1,Haldiram's,4.8,Indian,CUST1946,Delhi,"49, Delhi Street, Delhi",1,1492.25,169.65,74.61,1397.21,13.97,DP0009,Anil,25,34,6.49,Debit Card,Pending,Delivered,,1.5,
41902d90,17:33.1,Burger King,3.9,Mexican,CUST7892,Kolkata,"42, Kolkata Street, Kolkata",7,582.61,29.78,29.13,581.96,0,DP0007,Amit,44,47,4.49,Credit Card,Success,Cancelled,Restaurant Unavailable,,
ff4beefc,03:33.1,Pizza Hut,2.3,Chinese,CUST9363,Chennai,"42, Chennai Street, Chennai",6,993.2,92.48,49.66,950.38,0,DP0029,Kavita,20,29,3.18,UPI,Failed,Cancelled,,,
384913a2,40:33.1,Burger King,3.2,Thai,CUST9639,Ahmedabad,"25, Ahmedabad Street, Ahmedabad",10,999.42,176.99,49.97,872.4,0,DP0041,Suresh,45,42,7.36,Wallet,Pending,Delivered,,3.6,
8.34E+52,13:33.1,Biryani Blues,4.6,Mexican,CUST4395,Ahmedabad,"66, Ahmedabad Street, Ahmedabad",5,1082.8,7.53,54.14,1129.41,0,DP0010,Suresh,33,41,8.05,Credit Card,Pending,Delivered,,3.5,Late delivery
d0fbf083,02:33.1,Pizza Hut,2.2,Mexican,CUST7226,Bangalore,"83, Bangalore Street, Bangalore",1,641.18,144.27,32.06,528.97,0,DP0003,Neha,22,20,2.87,Cash on Delivery,Pending,Cancelled,Customer Canceled,,
0124958f,39:33.1,Biryani Blues,4,Thai,CUST8073,Mumbai,"12, Mumbai Street, Mumbai",10,801.92,79.08,40.1,762.94,0,DP0019,Neha,27,26,6.48,Cash on Delivery,Pending,Pending,,,
da9781ae,30:33.1,KFC,3.9,Fast Food,CUST3930,Kolkata,"47, Kolkata Street, Kolkata",2,685.5,68.44,34.27,651.33,0,DP0037,Neha,46,47,8.96,Debit Card,Pending,Pending,,,
f74f064d,17:33.1,Haldiram's,2.8,Dessert,CUST1708,Mumbai,"36, Mumbai Street, Mumbai",2,270.16,33.95,13.51,249.72,61.16,DP0036,Neha,18,19,3.61,UPI,Success,Cancelled,Restaurant Unavailable,,
3529bc39,06:33.1,Domino's,4.6,Italian,CUST4073,Delhi,"2, Delhi Street, Delhi",10,164.41,27.13,8.22,145.5,0,DP0043,Amit,42,42,2.71,Cash on Delivery,Success,Cancelled,,,
105b4efe,06:33.1,KFC,2.9,Mexican,CUST3457,Ahmedabad,"18, Ahmedabad Street, Ahmedabad",8,340.83,154.79,17.04,203.08,73.46,DP0023,Neha,17,26,7.67,Wallet,Failed,Cancelled,Customer Canceled,,
d24d635b,15:33.1,KFC,3.7,Fast Food,CUST4380,Delhi,"100, Delhi Street, Delhi",1,199.05,53.05,9.95,155.95,33.86,DP0041,Priya,31,35,3.21,Cash on Delivery,Pending,Cancelled,Delivery Delayed,,
bae22012,16:33.1,Pizza Hut,4.8,Indian,CUST2510,Kolkata,"89, Kolkata Street, Kolkata",10,1403.8,71.05,70.19,1402.94,0,DP0021,Priya,42,45,4.97,Wallet,Success,Pending,,,
0e3b971a,16:33.1,Pizza Hut,3.9,Mexican,CUST8171,Delhi,"85, Delhi Street, Delhi",7,1210.04,90.79,60.5,1179.75,62.6,DP0041,Anil,46,44,8.19,Credit Card,Success,Delivered,,2.8,
3a2f5ab1,29:33.1,Burger King,3.6,Fast Food,CUST3457,Bangalore,"79, Bangalore Street, Bangalore",8,654.48,82.83,32.72,604.37,0,DP0002,Amit,21,18,5.86,Wallet,Failed,Cancelled,Restaurant Unavailable,,
f8d7b868,53:33.1,Haldiram's,3.9,Dessert,CUST8330,Pune,"100, Pune Street, Pune",8,942.65,182.58,47.13,807.2,0,DP0016,Rahul,34,41,1.13,Cash on Delivery,Pending,Pending,,,
caeed550,13:33.1,KFC,4.1,Chinese,CUST7006,Mumbai,"26, Mumbai Street, Mumbai",5,968.48,115.75,48.42,901.15,0,DP0031,Kavita,53,62,9.27,Cash on Delivery,Success,Delivered,,4,Tasty & fresh
19ba6782,04:33.1,Domino's,5,Thai,CUST3750,Hyderabad,"48, Hyderabad Street, Hyderabad",9,1043.57,47.61,52.18,1048.14,3.96,DP0005,Priya,40,39,8.89,UPI,Failed,Delivered,,2.1,Late delivery
eda18ae7,36:33.1,McDonald's,4.5,Chinese,CUST6116,Kolkata,"9, Kolkata Street, Kolkata",10,398.04,163.1,19.9,254.84,0,DP0043,Neha,32,34,4.77,Wallet,Success,Delivered,,2,Not satisfied
459e4c2b,43:33.1,Pizza Hut,3.4,Thai,CUST5246,Delhi,"4, Delhi Street, Delhi",2,1316.08,57.19,65.8,1324.69,0,DP0020,Rahul,19,28,3.94,Debit Card,Failed,Pending,,,
9f8d4ef0,50:33.1,Haldiram's,4.8,Mexican,CUST5793,Pune,"40, Pune Street, Pune",10,1296.3,128.13,64.81,1232.98,0,DP0033,Suresh,46,49,3.55,UPI,Pending,Cancelled,Customer Canceled,,
cfcdcdd1,35:33.1,Burger King,2.1,Dessert,CUST6751,Ahmedabad,"83, Ahmedabad Street, Ahmedabad",3,1025.29,175.29,51.26,901.26,0,DP0004,Suresh,43,45,6.05,Debit Card,Success,Cancelled,Delivery Delayed,,
c22f1913,45:33.1,McDonald's,2.4,Chinese,CUST6813,Mumbai,"16, Mumbai Street, Mumbai",4,440.22,25.69,22.01,436.54,0,DP0038,Kavita,19,26,6.51,Cash on Delivery,Failed,Delivered,,2,Excellent service
99be1e4b,10:33.1,Haldiram's,4.4,Dessert,CUST1037,Mumbai,"30, Mumbai Street, Mumbai",10,1263.65,196.63,63.18,1130.2,9.95,DP0011,Neha,47,42,2.02,UPI,Pending,Delivered,,1.7,Tasty & fresh
dab36ee1,16:33.1,Domino's,4.3,Mexican,CUST9378,Mumbai,"9, Mumbai Street, Mumbai",3,929.79,83.16,46.49,893.12,73.86,DP0013,Priya,39,35,8.9,Debit Card,Pending,Pending,,,
f22f5a90,04:33.1,Domino's,3.3,Mexican,CUST4203,Ahmedabad,"35, Ahmedabad Street, Ahmedabad",10,1273.36,131.12,63.67,1205.91,22.23,DP0001,Neha,21,28,3.21,Credit Card,Failed,Cancelled,Restaurant Unavailable,,
e24eeb15,49:33.1,McDonald's,4.6,Chinese,CUST9018,Chennai,"44, Chennai Street, Chennai",9,710.32,88.46,35.52,657.38,0,DP0010,Anil,46,53,9.11,Debit Card,Pending,Delivered,,2.3,Excellent service
763e326d,31:33.1,Pizza Hut,4.3,Mexican,CUST6386,Mumbai,"74, Mumbai Street, Mumbai",9,1106.15,197.47,55.31,963.99,0,DP0043,Suresh,42,41,6.42,UPI,Failed,Delivered,,1.2,Late delivery
ef6f84a0,49:33.1,KFC,4.8,Thai,CUST1658,Delhi,"88, Delhi Street, Delhi",9,1444.68,57.81,72.23,1459.1,0,DP0045,Anil,44,50,8.59,Debit Card,Success,Cancelled,,,
dbb304ce,42:33.1,Domino's,3.9,Dessert,CUST9684,Chennai,"78, Chennai Street, Chennai",10,864.31,192.7,43.22,714.83,76.64,DP0028,Suresh,17,27,9.97,Credit Card,Pending,Cancelled,,,
9d8c3082,04:33.1,KFC,3.3,Italian,CUST1066,Hyderabad,"35, Hyderabad Street, Hyderabad",7,305.07,50.99,15.25,269.33,0,DP0005,Suresh,50,59,1.66,Credit Card,Pending,Pending,,,
7f7d4726,06:33.1,Pizza Hut,4.7,Chinese,CUST7604,Delhi,"94, Delhi Street, Delhi",10,141.92,31.08,7.1,117.94,50.76,DP0035,Amit,17,27,1.64,Credit Card,Success,Delivered,,2,Late delivery
32bc334a,17:33.1,Haldiram's,2.5,Chinese,CUST5782,Mumbai,"68, Mumbai Street, Mumbai",10,974.48,143.34,48.72,879.86,0,DP0028,Suresh,22,27,4.08,Cash on Delivery,Failed,Delivered,,1.3,Late delivery
bb8576fe,07:33.1,McDonald's,2.7,Fast Food,CUST1470,Kolkata,"86, Kolkata Street, Kolkata",2,1409.01,118.73,70.45,1360.73,75.09,DP0048,Rahul,55,52,2.25,Credit Card,Pending,Delivered,,1.6,Tasty & fresh
53347918,33:33.1,McDonald's,4.8,Thai,CUST7279,Hyderabad,"99, Hyderabad Street, Hyderabad",3,1118.53,51.98,55.93,1122.48,0,DP0046,Priya,30,32,1.03,Credit Card,Success,Delivered,,1.2,Tasty & fresh
39e9b170,46:33.1,Domino's,3.2,Italian,CUST9939,Bangalore,"63, Bangalore Street, Bangalore",8,481.7,10.15,24.09,495.64,91.73,DP0026,Neha,55,51,4.08,Debit Card,Failed,Cancelled,Customer Canceled,,
b4a92f61,39:33.1,Burger King,3.5,Thai,CUST4460,Mumbai,"66, Mumbai Street, Mumbai",3,470.75,83.64,23.54,410.65,0,DP0035,Kavita,50,48,7.54,Debit Card,Pending,Pending,,,
8e877f73,10:33.1,Pizza Hut,2.8,Chinese,CUST6912,Kolkata,"42, Kolkata Street, Kolkata",9,1302.3,124.09,65.11,1243.32,0,DP0033,Suresh,15,21,3.94,UPI,Pending,Delivered,,3.5,Good food!
5134b7a0,26:33.1,KFC,4.5,Chinese,CUST5701,Chennai,"82, Chennai Street, Chennai",5,497.49,188.73,24.87,333.63,0,DP0046,Rahul,51,56,6.31,Credit Card,Success,Pending,,,
3241d6e4,01:33.1,KFC,3.5,Fast Food,CUST3034,Hyderabad,"44, Hyderabad Street, Hyderabad",4,1046.36,183.59,52.32,915.09,0,DP0040,Amit,33,41,8.71,Debit Card,Success,Delivered,,3.8,Not satisfied
4ee97b6b,55:33.1,Biryani Blues,4.6,Indian,CUST4706,Ahmedabad,"53, Ahmedabad Street, Ahmedabad",1,207.91,28.99,10.4,189.32,78.39,DP0007,Kavita,45,55,7.12,Wallet,Failed,Pending,,,
4a802eb0,15:33.1,KFC,3.3,Fast Food,CUST2392,Delhi,"27, Delhi Street, Delhi",5,675.34,18.75,33.77,690.36,0,DP0050,Kavita,39,49,6.16,UPI,Failed,Delivered,,3.4,Tasty & fresh
a962d5cb,23:33.1,Domino's,4.5,Italian,CUST5023,Pune,"77, Pune Street, Pune",7,530.41,5.27,26.52,551.66,0,DP0047,Amit,27,25,8.52,Cash on Delivery,Pending,Delivered,,1.4,Not satisfied
e37d8816,18:33.1,McDonald's,3.5,Thai,CUST3940,Mumbai,"6, Mumbai Street, Mumbai",1,762.84,155.7,38.14,645.28,0,DP0046,Priya,53,58,5.88,Cash on Delivery,Success,Delivered,,2.2,Not satisfied
7106a872,27:33.1,Domino's,4.8,Dessert,CUST6066,Pune,"92, Pune Street, Pune",10,1131.6,176.79,56.58,1011.39,0,DP0027,Anil,51,57,5.06,Debit Card,Success,Cancelled,,,
9be68035,32:33.1,Biryani Blues,2.8,Mexican,CUST9687,Hyderabad,"63, Hyderabad Street, Hyderabad",5,488.95,72.95,24.45,440.45,0,DP0008,Amit,60,67,9.86,Wallet,Pending,Pending,,,
0de8d456,49:33.1,Biryani Blues,2.8,Mexican,CUST1830,Kolkata,"37, Kolkata Street, Kolkata",10,308.21,189.79,15.41,133.83,0,DP0002,Kavita,22,17,6.17,Cash on Delivery,Success,Cancelled,,,
21845aed,36:33.1,Domino's,2.4,Mexican,CUST9717,Pune,"81, Pune Street, Pune",5,308.16,70.5,15.41,253.07,0,DP0013,Neha,19,15,3.84,Cash on Delivery,Failed,Pending,,,
a013f9e7,30:33.1,Burger King,4.2,Mexican,CUST5549,Mumbai,"86, Mumbai Street, Mumbai",9,847.84,30.99,42.39,859.24,0,DP0021,Kavita,31,31,7.79,Credit Card,Pending,Pending,,,
e169f55b,48:33.1,Subway,3.3,Thai,CUST9186,Pune,"34, Pune Street, Pune",9,1060.97,170.52,53.05,943.5,0,DP0028,Neha,20,26,7.73,Credit Card,Failed,Delivered,,2.5,
164e3a6d,58:33.1,Domino's,3.7,Chinese,CUST5165,Delhi,"91, Delhi Street, Delhi",2,633.6,153.47,31.68,511.81,67.19,DP0015,Neha,59,63,8.36,Credit Card,Failed,Pending,,,
13438852,04:33.1,Subway,4.3,Thai,CUST6921,Hyderabad,"13, Hyderabad Street, Hyderabad",6,1188.46,2.14,59.42,1245.74,0,DP0016,Kavita,57,55,1.31,Debit Card,Success,Cancelled,Delivery Delayed,,
f5b2a278,54:33.1,KFC,4.9,Italian,CUST6054,Bangalore,"82, Bangalore Street, Bangalore",10,1216.68,141.21,60.83,1136.3,72.09,DP0011,Amit,34,40,9.92,Credit Card,Failed,Delivered,,3.4,Tasty & fresh
b9c4cbe5,37:33.1,KFC,4.2,Dessert,CUST9516,Chennai,"54, Chennai Street, Chennai",1,1198.03,53.26,59.9,1204.67,0,DP0009,Amit,51,46,3.6,Wallet,Pending,Cancelled,Delivery Delayed,,
96200a4b,23:33.1,Pizza Hut,2.5,Chinese,CUST8383,Bangalore,"48, Bangalore Street, Bangalore",4,798.14,116.94,39.91,721.11,46.43,DP0045,Priya,35,45,1.42,UPI,Pending,Pending,,,
ef213920,33:33.1,Haldiram's,3,Thai,CUST2610,Delhi,"60, Delhi Street, Delhi",4,441.08,172.11,22.05,291.02,70.2,DP0005,Neha,60,64,9.97,Wallet,Success,Delivered,,4.8,Not satisfied
70cdc353,22:33.1,Pizza Hut,2.7,Indian,CUST1421,Delhi,"35, Delhi Street, Delhi",10,1446.81,60.49,72.34,1458.66,0,DP0019,Priya,34,33,4.63,UPI,Success,Pending,,,
ad017bb9,35:33.1,Burger King,2.9,Dessert,CUST3311,Ahmedabad,"75, Ahmedabad Street, Ahmedabad",4,400.35,76.47,20.02,343.9,0,DP0048,Rahul,33,36,2.88,UPI,Failed,Delivered,,1.1,Late delivery
fe5ce1ee,33:33.1,Domino's,2.8,Fast Food,CUST3600,Mumbai,"71, Mumbai Street, Mumbai",6,573.73,146.31,28.69,456.11,86.14,DP0041,Neha,32,41,3.18,Wallet,Pending,Delivered,,3.7,Excellent service
2e8764a7,29:33.1,KFC,4.4,Italian,CUST7621,Pune,"83, Pune Street, Pune",6,1492.23,139.05,74.61,1427.79,0,DP0034,Kavita,48,52,4.4,Credit Card,Success,Pending,,,
4e0331e6,26:33.1,Subway,2.6,Thai,CUST2178,Kolkata,"51, Kolkata Street, Kolkata",10,253.74,76.42,12.69,190.01,41.73,DP0050,Rahul,37,34,3.11,Cash on Delivery,Pending,Cancelled,Customer Canceled,,
77eecdd7,36:33.1,Biryani Blues,2.5,Fast Food,CUST5319,Chennai,"52, Chennai Street, Chennai",3,339.83,68.27,16.99,288.55,0,DP0031,Rahul,46,44,7.38,Wallet,Failed,Delivered,,4.7,Late delivery
d32caebd,22:33.1,Subway,2.8,Thai,CUST2452,Pune,"92, Pune Street, Pune",5,357.98,180.83,17.9,195.05,95.23,DP0048,Anil,53,58,3.19,Wallet,Success,Pending,,,
5aa4d8b3,59:33.1,KFC,3.4,Indian,CUST8918,Hyderabad,"69, Hyderabad Street, Hyderabad",4,250.61,50.33,12.53,212.81,72.87,DP0010,Kavita,37,40,4.63,Wallet,Success,Cancelled,Customer Canceled,,
5a90cc80,54:33.1,KFC,4.4,Italian,CUST6607,Ahmedabad,"2, Ahmedabad Street, Ahmedabad",1,822.68,105.88,41.13,757.93,0,DP0024,Priya,17,27,3.87,UPI,Failed,Delivered,,1.4,Not satisfied
9475ae3a,32:33.1,Pizza Hut,5,Dessert,CUST8937,Mumbai,"100, Mumbai Street, Mumbai",8,255.48,11.61,12.77,256.64,55.35,DP0026,Kavita,38,47,5.01,UPI,Success,Delivered,,3.3,
2e7f4f2e,51:33.1,KFC,3.1,Mexican,CUST4163,Mumbai,"46, Mumbai Street, Mumbai",5,661.03,64.57,33.05,629.51,12.3,DP0011,Kavita,16,20,9.25,Cash on Delivery,Success,Cancelled,Delivery Delayed,,
ca44b60d,27:33.1,Pizza Hut,4.7,Thai,CUST2640,Chennai,"48, Chennai Street, Chennai",8,422.66,52.65,21.13,391.14,0,DP0009,Priya,59,59,6.83,UPI,Pending,Cancelled,Restaurant Unavailable,,
caa97463,01:33.1,Pizza Hut,2.6,Dessert,CUST6144,Mumbai,"17, Mumbai Street, Mumbai",4,829.34,123.46,41.47,747.35,0,DP0037,Suresh,17,27,3.4,Wallet,Failed,Cancelled,,,
67414842,51:33.1,Domino's,4.6,Thai,CUST7269,Ahmedabad,"43, Ahmedabad Street, Ahmedabad",8,960.51,34.17,48.03,974.37,0,DP0040,Suresh,33,40,4.86,Cash on Delivery,Pending,Cancelled,,,
3ff38c31,29:33.1,Burger King,3.5,Italian,CUST4282,Hyderabad,"73, Hyderabad Street, Hyderabad",5,387.37,54.77,19.37,351.97,0,DP0010,Kavita,27,26,9.62,Credit Card,Failed,Cancelled,,,
8f63ee58,08:33.1,Haldiram's,3.3,Mexican,CUST9906,Delhi,"21, Delhi Street, Delhi",2,1176.18,193.77,58.81,1041.22,0,DP0043,Neha,44,52,3.63,UPI,Failed,Delivered,,4.7,
f75de28b,44:33.1,Haldiram's,2.3,Thai,CUST5066,Ahmedabad,"33, Ahmedabad Street, Ahmedabad",7,418.59,162.53,20.93,276.99,81.67,DP0037,Amit,58,58,5.45,Credit Card,Success,Cancelled,,,
2ec0892e,44:33.1,Burger King,2.6,Indian,CUST8230,Chennai,"61, Chennai Street, Chennai",7,829.65,153.28,41.48,717.85,0,DP0007,Priya,50,51,5.74,UPI,Failed,Cancelled,,,
878e5e96,41:33.1,Biryani Blues,3.9,Fast Food,CUST2203,Chennai,"47, Chennai Street, Chennai",5,256.68,189.08,12.83,80.43,8.81,DP0046,Priya,16,11,4.91,Credit Card,Failed,Pending,,,
7ba7fd50,04:33.1,Haldiram's,4.7,Chinese,CUST5004,Hyderabad,"73, Hyderabad Street, Hyderabad",9,1189.61,54.45,59.48,1194.64,71.67,DP0039,Anil,27,26,2.96,Credit Card,Success,Pending,,,
e51f03ac,17:33.1,Domino's,4.9,Thai,CUST1266,Kolkata,"71, Kolkata Street, Kolkata",5,904.93,123.95,45.25,826.23,35.87,DP0033,Amit,40,40,8.97,Credit Card,Pending,Cancelled,Restaurant Unavailable,,
afd72e2b,59:33.1,Pizza Hut,2.7,Dessert,CUST1213,Mumbai,"12, Mumbai Street, Mumbai",7,1028.29,119.16,51.41,960.54,0,DP0031,Amit,42,46,2.53,Cash on Delivery,Success,Cancelled,,,
961e7390,56:33.1,KFC,3.7,Indian,CUST3368,Chennai,"14, Chennai Street, Chennai",8,762.39,62.13,38.12,738.38,0,DP0037,Anil,47,52,2.05,UPI,Failed,Delivered,,3.8,Good food!
da7fba08,05:33.1,McDonald's,2.7,Chinese,CUST3531,Hyderabad,"46, Hyderabad Street, Hyderabad",2,1186.74,199.81,59.34,1046.27,0,DP0041,Suresh,18,15,8.53,Wallet,Success,Cancelled,Delivery Delayed,,
f933e453,57:33.1,McDonald's,3.9,Thai,CUST5441,Chennai,"37, Chennai Street, Chennai",7,758.74,141.8,37.94,654.88,95.02,DP0010,Suresh,33,43,9.4,Credit Card,Failed,Cancelled,Restaurant Unavailable,,
4a5f4a1e,19:33.1,Haldiram's,2.4,Thai,CUST6239,Mumbai,"97, Mumbai Street, Mumbai",10,106.52,70.51,5.33,41.34,0,DP0016,Neha,15,20,8.93,UPI,Failed,Pending,,,
9bc8c17d,00:33.1,Pizza Hut,2.8,Italian,CUST3437,Ahmedabad,"66, Ahmedabad Street, Ahmedabad",7,276.44,85.9,13.82,204.36,0,DP0044,Suresh,44,48,6.3,Cash on Delivery,Success,Delivered,,4.8,
428e2f81,07:33.1,Pizza Hut,2.9,Mexican,CUST5181,Bangalore,"9, Bangalore Street, Bangalore",1,1064.67,28.83,53.23,1089.07,0,DP0039,Suresh,41,42,8.55,Cash on Delivery,Pending,Delivered,,2.7,Good food!
